smiles,CYP1A2_IC50_PIC50,source,CYP1A2_Ki_PIC50,CYP2C9_IC50_PIC50,CYP2C9_Ki_PIC50,CYP2C19_IC50_PIC50,CYP2C19_Ki_PIC50,CYP2D6_IC50_PIC50,CYP2D6_Ki_PIC50,CYP3A4_IC50_PIC50,CYP3A4_Ki_PIC50,CYP2B6_IC50_PIC50,CYP2B6_Ki_PIC50
CNCC(Cc1ccccc1)c1ccc2cccnc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.8,,,
CNCC(Cc1ccccc1C)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,5.04,,,
CNCC(Cc1ccccc1F)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,5.075,,,
CNCC(Cc1ccccc1O)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNCC(Cc1ccccc1OC)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,5.48,,,
CNCC(Cc1cccnc1)c1ccc(Cl)c(Cl)c1,,chembl_CYP3A4_IC50,,,,,,,,4.72,,,
CNCC(Cc1cccnc1)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.955,,,
CNCC(Cc1cccs1)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.72,,,
CNCC(c1ccc(Br)c(Cl)c1)[C@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.72,,,
CNCC(c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNCC(c1ccc(F)c(Cl)c1)[C@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNCC(c1ccc2ccccc2c1)C(OC)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.06,,,
CNCC(c1ccc2ccccc2c1)[C@@H](O)c1ccc(Cl)nc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNCCC(=O)N[C@@H](CC(C)C)c1cc(C)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,,chembl_CYP3A4_IC50,,,,,,,,5.47,,,
CNCCC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,,chembl_CYP3A4_IC50,,,,,,,,5.89,,,
CNCCC(=O)N[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.22,,,
CNCCCC12CCC(c3ccccc31)c1ccccc12,,chembl_CYP3A4_IC50,,,,,,,,5.36,,,
CNCCN[C@@H](CC(C)C)c1cc(F)ccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,,chembl_CYP3A4_IC50,,,,,,,,4.96,,,
CNCCN[C@@H](CC(C)C)c1ccccc1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,,chembl_CYP3A4_IC50,,,,,,,,5.32,,,
CNCCN[C@H](c1cc(C)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2F)CC1)C(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.05,,,
CNCCOc1ccccc1C(C)(C)Nc1nccn(-c2cc(C(=O)NC3CC3)ccc2C)c1=O,,chembl_CYP3A4_IC50,,,,,,,,5.3,,,
CNCCS(=O)(=O)CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12,,chembl_CYP3A4_IC50,,,,,,,,5.08,,,
CNCC[C@H](NC(=O)N(C)Cc1csc(C(C)C)n1)C(=O)N[C@H](CC[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,6.89,,,
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,chembl_CYP3A4_IC50,,,,,,,,6.36,,,
CNCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,,chembl_CYP3A4_IC50,,,,,,,,4.824999999999999,,,
CNC[C@@H](Cc1ccc(C)s1)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,5.1,,,
CNC[C@@H](Cc1ccccc1)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.75,,,
CNC[C@@H](Cc1cccnc1)c1ccc(Cl)c(Cl)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)[C@@H](O)C1CCCCC1,,chembl_CYP3A4_IC50,,,,,,,,5.15,,,
CNC[C@@H](c1ccc(Br)c(Cl)c1)[C@@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.77,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(Br)c1,,chembl_CYP3A4_IC50,,,,,,,,5.31,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(N(C)C)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(N)c1,,chembl_CYP3A4_IC50,,,,,,,,5.1,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(N2CCOCC2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.32,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(OC)n1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(SC)c1,,chembl_CYP3A4_IC50,,,,,,,,5.105,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc([S+](C)[O-])c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1[S+](C)[O-],,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccnc1OC,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccsc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cncc(OC)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H](OC)c1cccc(NS(=O)(=O)C(F)(F)F)c1,,chembl_CYP3A4_IC50,,,,,,,,6.7,,,
CNC[C@@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(NC(C)=O)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccc2c(c1)OCCO2,,chembl_CYP3A4_IC50,,,,,,,,4.72,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1F,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1cccnc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1cccs1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@@H](O)c1cncc(OC)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@@H](OCC(N)=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1cc(F)cc(F)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1F,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@@H](c1ccc2ccccc2c1)[C@H](O)c1ccccn1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](CC1CCCCC1)NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1,,chembl_CYP3A4_IC50,,,,,,,,5.34,,,
CNC[C@H](C[C@H]1CCCOC1)NC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1,,chembl_CYP3A4_IC50,,,,,,,,4.55,,,
CNC[C@H](Cc1ccccc1F)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.96,,,
CNC[C@H](Cc1ccccc1O)c1ccc2ccccc2c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](Cc1cccnc1)c1ccc(Cl)c(Cl)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(-c2ccccc2)cc1)[C@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.8,,,
CNC[C@H](c1ccc(Br)c(Cl)c1)[C@@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Br)c(Cl)c1)[C@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.09,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(Br)c1,,chembl_CYP3A4_IC50,,,,,,,,5.04,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(I)c1,,chembl_CYP3A4_IC50,,,,,,,,5.54,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(N)c1,,chembl_CYP3A4_IC50,,,,,,,,5.08,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(NC(C)=O)c1,,chembl_CYP3A4_IC50,,,,,,,,4.75,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccc(SC)c1,,chembl_CYP3A4_IC50,,,,,,,,4.85,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1-c1cccs1,,chembl_CYP3A4_IC50,,,,,,,,5.09,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1I,,chembl_CYP3A4_IC50,,,,,,,,5.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1S(C)(=O)=O,,chembl_CYP3A4_IC50,,,,,,,,5.32,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1SC,,chembl_CYP3A4_IC50,,,,,,,,4.82,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1ccccc1[N+](=O)[O-],,chembl_CYP3A4_IC50,,,,,,,,5.11,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@@H](O)c1cccnc1OC,,chembl_CYP3A4_IC50,,,,,,,,6.57,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(Br)c1,,chembl_CYP3A4_IC50,,,,,,,,5.44,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(I)c1,,chembl_CYP3A4_IC50,,,,,,,,5.68,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(N(C)C)c1,,chembl_CYP3A4_IC50,,,,,,,,5.34,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(N)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(OC)n1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc(S(C)(=O)=O)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cccc([N+](=O)[O-])c1,,chembl_CYP3A4_IC50,,,,,,,,5.24,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1I,,chembl_CYP3A4_IC50,,,,,,,,5.28,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1OC,,chembl_CYP3A4_IC50,,,,,,,,5.46,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccccc1SC,,chembl_CYP3A4_IC50,,,,,,,,5.02,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1ccncc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc(Cl)c(Cl)c1)[C@H](O)c1cncc(OC)c1,,chembl_CYP3A4_IC50,,,,,,,,6.62,,,
CNC[C@H](c1ccc(OC)c(C)c1)[C@H](O)c1cccnc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@@H](Cl)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@@H](F)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.17,,,
CNC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1cc(F)cc(F)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1ccccc1F,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@@H](O)c1ccncc1Cl,,chembl_CYP3A4_IC50,,,,,,,,5.23,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](Cl)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.89,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](F)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,5.07,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](N)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,6.03,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cc(F)cc(F)c1,,chembl_CYP3A4_IC50,,,,,,,,4.72,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccc(Cl)nc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccc(Cl)s1,,chembl_CYP3A4_IC50,,,,,,,,5.02,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccc2c(c1)OCCO2,,chembl_CYP3A4_IC50,,,,,,,,5.12,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1C,,chembl_CYP3A4_IC50,,,,,,,,4.99,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccccc1F,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccnc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cccs1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1ccncc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](O)c1cncc(OC)c1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OC)c1ccc2c(c1)OCO2,,chembl_CYP3A4_IC50,,,,,,,,5.47,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OC)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.8,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CCOCC1)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CC[C@@H](O)C1)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)N1CC[C@H](O)C1)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)NC1CC1)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.77,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(=O)NCCO)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCC(N)=O)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCCO)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCc1nc(C)no1)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNC[C@H](c1ccc2ccccc2c1)[C@H](OCc1noc(C)n1)c1ccccc1,,chembl_CYP3A4_IC50,,,,,,,,4.82,,,
CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,chembl_CYP3A4_IC50,,,,,,,,4.7,,,
CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)S(=O)(=O)CCC5)C(C)C)ncnc3[nH]2)co1,,chembl_CYP3A4_IC50,,,,,,,,5.74,,,
CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,,chembl_CYP3A4_IC50,,,,,,,,5.3,,,
CNCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,,chembl_CYP3A4_IC50,,,,,,,,4.795,,,
CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)c1,,chembl_CYP3A4_IC50,,,,,,,,5.07,,,
CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F,,chembl_CYP3A4_IC50,,,,,,,,4.77,,,
CNS(=O)(=O)c1ccc(CNC(=O)N2CC3(CCCC3)c3nc(-c4ccc(O)cc4C)ccc32)cc1,,chembl_CYP3A4_IC50,,,,,,,,6.05,,,
CNS(=O)(=O)c1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)c1,,chembl_CYP3A4_IC50,,,,,,,,5.48,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C#N)n(-c3ccccc3C#N)c3ccccc23)c2ccccc2OC12CCOCC2,,chembl_CYP3A4_IC50,,,,,,,,5.75,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,4.8,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,4.5,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3c(Br)cccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,5.77,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3cc(Br)ccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,5.32,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,4.75,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,5.01,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2nn(-c3ccccc3C#N)c3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,4.43,,,
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2noc3ccccc23)c2ccccc2N(C(=O)CS(C)(=O)=O)[C@H]1C,,chembl_CYP3A4_IC50,,,,,,,,4.42,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(NCCCCCCCCNc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.37,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(NCCOCCOCCNc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.25,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(NC[C@H]3CC[C@H](CNc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.34,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(NC[C@H]3CC[C@H](CNc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C6CCCCC6)cc45)CC3)ncnc2cc1OC)C1CCCCC1,,chembl_CYP3A4_IC50,,,,,,,,6.18,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(N[C@H]3CC[C@@H](Nc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.26,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(N[C@H]3CC[C@H](Nc4ncnc5cc(OC)c(NC(=O)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc45)CC3)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,5.45,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(OCC#CC#CCOc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.62,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cc2c(OCC#CCOc3ncnc4cc(OC)c(NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)cc34)ncnc2cc1OC)C(C)(C)C,,chembl_CYP3A4_IC50,,,,,,,,6.07,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)C2CCOCC2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.64,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(CCc2ccccc2)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.48,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2c(C)ccc3ccccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.89,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.96,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2c(OC)ccc3ccccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.82,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2cccc3ccccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.75,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)c2ccccc2N(Cc2ccccc2)C1=O,,chembl_CYP3A4_IC50,,,,,,,,4.82,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CS(C)(=O)=O)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.0,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)Cc2cccnc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.55,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(C(C)=O)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.75,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(C)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.85,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(C)o2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.72,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(F)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.82,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(N)cc2)c2ccccc2N(Cc2c(OC)ccc3ccccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,4.99,,,
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)c2ccc(S(C)(=O)=O)cc2)c2ccccc2N(Cc2c(OC)ccc3cc(Br)ccc23)C1=O,,chembl_CYP3A4_IC50,,,,,,,,5.7,,,
